hold to change name				Signature								
												
												
				Operator ID		Carl						
Profile		KM Meters Gauge X-Level										
Start Location		0km 0.0m										
Start Position												
End Location		1km 792.75m										
End Position												
Direction Of Travel		Increment										
Job Reference		Maintenance										
Route ID		Hebron to Llanberis										
Track ID		Straights										
System Security		Operator										
Start Time		31/05/2017 09:35										
End Time		31/05/2017 10:28										
Software Version		AMB04S00r011CB (28)										
Displacement Units		Millimetres										
Profile ID		simple										
Profile Security		Operator										
Profile Lock		Unlocked										
Profile Format		14										
X-Level Polarity		Clockwise Positive										
Acquisition Rate		125.0mm (125.0mm)										
Twist Base 1		3.0m										
Twist Base 2		5.0m										
Twist Ratio Base 1		3.0m										
Twist Ratio Base 2		5.0m										
0	327.25	802.7	13.2									
0	327.375	803	13.2									
0	327.5	803.4	13.5									
0	327.625	803.8	13.7									
0	327.75	804.3	13.8									
0	327.875	804.6	13.8									
0	328	805.1	13.7									
0	328.125	805.5	13.6									
0	328.25	806	14									
0	328.375	806.3	15.1									
0	328.5	806.6	15.9									
0	328.625	806.6	16.5									
0	328.75	806.4	17									
0	328.875	806.2	16.7									
0	329	806	16.3									
0	329.125	805.8	16.1									
0	329.25	805.7	15.9									
0	329.375	805.5	15.7									
0	329.5	805.3	15.5									
0	329.625	805.2	15.5									
0	329.75	805.1	15.5									
0	329.875	804.9	15.5									
0	330	804.9	15.5									
0	330.125	804.8	15.7									
0	330.25	804.7	15.9									
0	330.375	804.6	16.1									
0	330.5	804.6	16.4									
0	330.625	804.6	16.5									
0	330.75	804.6	16.7									
0	330.875	804.6	16.7									
0	331	804.6	16.9									
0	331.125	804.6	17.1									
0	331.25	804.5	17.3									
0	331.375	804.5	17.3									
0	331.5	804.5	17.3									
0	331.625	804.4	17.1									
0	331.75	804.3	16.7									
0	331.875	804.2	16.3									
0	332	804.1	16.1									
0	332.125	804	16.1									
0	332.25	803.9	16.1									
0	332.375	803.8	16.1									
0	332.5	803.7	15.9									
0	332.625	803.7	15.6									
0	332.75	803.6	15.5									
0	332.875	803.5	15.3									
0	333	803.5	15.2									
0	333.125	803.5	14.9									
0	333.25	803.4	14.8									
0	333.375	803.4	14.7									
0	333.5	803.4	14.9									
0	333.625	803.4	14.9									
0	333.75	803.4	14.7									
0	333.875	803.4	14.7									
0	334	803.4	14.7									
0	334.125	803.5	14.6									
0	334.25	803.7	14.5									
0	334.375	803.9	14.6									
0	334.5	804.2	14.5									
0	334.625	804.5	14.4									
0	334.75	804.8	14.3									
0	334.875	805.1	14									
0	335	805.3	13.8									
0	335.125	805.5	13.5									
0	335.25	805.7	13.2									
0	335.375	805.7	12.7									
0	335.5	805.8	12.3									
0	335.625	805.8	11.9									
0	335.75	805.8	11.4									
0	335.875	805.8	11									
0	336	805.7	10.6									
0	336.125	805.7	10									
0	336.25	805.5	9.5									
0	336.375	805.5	9.1									
0	336.5	805.4	8.7									
0	336.625	805.4	8.5									
0	336.75	805.5	8.1									
0	336.875	805.5	7.5									
0	337	805.5	7.5									
0	337.125	805.6	7.4									
0	337.25	805.7	6.5									
0	337.375	806	4.7									
0	337.5	806	4.1									
0	337.625	806.1	3.8									
0	337.75	806	4.5									
0	337.875	805.9	5.6									
0	338	805.7	5.7									
0	338.125	805.5	5.3									
0	338.25	805.4	5.4									
0	338.375	805.2	5.6									
0	338.5	805.1	5.5									
0	338.625	804.9	5.1									
0	338.75	804.8	4.8									
0	338.875	804.7	4.5									
0	339	804.7	4.4									
0	339.125	804.7	4.1									
0	339.25	804.8	4.1									
0	339.375	804.9	4.2									
0	339.5	805.2	4.1									
0	339.625	805.4	3.8									
0	339.75	805.7	3.8									
0	339.875	806	3.6									
0	340	806.2	3.2									
0	340.125	806.4	2.9									
0	340.25	806.5	2.9									
0	340.375	806.6	2.5									
0	340.5	806.7	2.2									
0	340.625	806.7	2									
0	340.75	806.7	1.7									
0	340.875	806.6	1.3									
0	341	806.6	1.3									
0	341.125	806.6	1.4									
0	341.25	806.6	1.5									
0	341.375	806.5	1.6									
0	341.5	806.5	1.7									
0	341.625	806.4	1.7									
0	341.75	806.3	1.7									
0	341.875	806.3	1.9									
0	342	806.2	2.2									
0	342.125	806.1	2.3									
0	342.25	806	2.3									
0	342.375	805.8	2.2									
0	342.5	805.7	2.2									
0	342.625	805.4	2.2									
0	342.75	805.2	2									
0	342.875	805	1.7									
0	343	804.8	1.6									
0	343.125	804.6	1.6									
0	343.25	804.5	1.3									
0	343.375	804.3	1									
0	343.5	804.1	1									
0	343.625	804	0.8									
0	343.75	803.8	0.6									
0	343.875	803.7	0.6									
0	344	803.6	0.6									
0	344.125	803.5	0.5									
0	344.25	803.4	0.5									
0	344.375	803.4	0.4									
0	344.5	803.4	0.4									
0	344.625	803.4	0.2									
0	344.75	803.3	0									
0	344.875	803.3	-0.4									
0	345	803.3	-0.6									
0	345.125	803.3	-0.8									
0	345.25	803.4	-0.8									
0	345.375	803.4	-0.6									
0	345.5	803.5	-0.3									
0	345.625	803.6	-0.2									
0	345.75	803.7	-0.3									
0	345.875	803.8	-0.5									
0	346	803.8	-0.6									
0	346.125	803.8	-0.8									
0	346.25	803.9	-0.9									
0	346.375	804	-0.1									
0	346.5	804.1	0									
0	346.625	804.1	-0.8									
0	346.75	804	-1.3									
0	346.875	804	-1.1									
0	347	803.8	-1.3									
0	347.125	803.7	-1.8									
0	347.25	803.5	-1.7									
0	347.375	803.4	-1.7									
0	347.5	803.2	-1.8									
0	347.625	803.2	-1.6									
0	347.75	803.1	-1.5									
0	347.875	803	-1.5									
0	348	803	-1.5									
0	348.125	803	-1.4									
0	348.25	803	-1.4									
0	348.375	803	-1.1									
0	348.5	803.1	-0.8									
0	348.625	803.2	-0.5									
0	348.75	803.2	-0.2									
0	348.875	803.3	0.1									
0	349	803.4	0.3									
0	349.125	803.5	0.6									
0	349.25	803.6	0.7									
0	349.375	803.7	0.9									
0	349.5	803.8	1									
0	349.625	803.9	1.2									
0	349.75	803.9	1.2									
0	349.875	803.8	1.3									
0	350	803.8	1.4									
0	350.125	803.7	1.6									
0	350.25	803.6	1.7									
0	350.375	803.5	1.9									
0	350.5	803.5	1.9									
0	350.625	803.4	1.7									
0	350.75	803.4	1.6									
0	350.875	803.3	1.3									
0	351	803.2	1.1									
0	351.125	803.2	0.7									
0	351.25	803.2	0.4									
0	351.375	803.1	0									
0	351.5	803.1	-0.3									
0	351.625	803	-0.3									
0	351.75	802.9	-0.3									
0	351.875	802.9	-0.3									
0	352	802.9	-0.3									
0	352.125	802.9	-0.3									
0	352.25	802.9	-0.3									
0	352.375	802.9	-0.3									
0	352.5	802.9	-0.3									
0	352.625	802.9	-0.2									
0	352.75	803	0									
0	352.875	803.1	0.1									
0	353	803.2	0.3									
0	353.125	803.2	0.5									
0	353.25	803.3	0.4									
0	353.375	803.4	0.4									
0	353.5	803.5	0.1									
0	353.625	803.6	-0.2									
0	353.75	803.7	-0.5									
0	353.875	803.7	-0.8									
0	354	803.7	-1.1									
0	354.125	803.6	-1.2									
0	354.25	803.5	-1.1									
0	354.375	803.5	-1.1									
0	354.5	803.4	-1.2									
0	354.625	803.4	-1.2									
0	354.75	803.3	-1.2									
0	354.875	803.3	-1.3									
0	355	803.2	-1.5									
0	355.125	803.2	-1.8									
0	355.25	803	-1.8									
0	355.375	802.9	-1.2									
0	355.5	802.8	-1.1									
0	355.625	802.8	-1.3									
0	355.75	802.7	-0.9									
0	355.875	802.7	-1.2									
0	356	802.6	-1.9									
0	356.125	802.6	-2.4									
0	356.25	802.5	-2.8									
0	356.375	802.5	-3.1									
0	356.5	802.4	-3.3									
0	356.625	802.3	-3.4									
0	356.75	802.2	-3.1									
0	356.875	802.1	-2.8									
0	357	802	-2.4									
0	357.125	801.8	-1.6									
0	357.25	801.8	-1.1									
0	357.375	801.7	-0.8									
0	357.5	801.7	-0.5									
0	357.625	801.6	-0.2									
0	357.75	801.6	-0.2									
0	357.875	801.7	-0.1									
0	358	801.7	0									
0	358.125	801.8	0									
0	358.25	801.9	0									
0	358.375	802	-0.2									
0	358.5	802	-0.3									
0	358.625	802	-0.2									
0	358.75	802	-0.2									
0	358.875	802	-0.5									
0	359	802	-0.8									
0	359.125	801.9	-1.1									
0	359.25	801.9	-1.3									
0	359.375	801.9	-1.3									
0	359.5	801.9	-1.8									
0	359.625	801.9	-2.6									
0	359.75	801.9	-2.8									
0	359.875	801.9	-3									
0	360	801.9	-3.3									
0	360.125	801.9	-3.4									
0	360.25	801.9	-3.6									
0	360.375	801.9	-3.7									
0	360.5	801.9	-3.7									
0	360.625	802	-3.5									
0	360.75	802.1	-3.3									
0	360.875	802.2	-2.9									
0	361	802.3	-2.8									
0	361.125	802.3	-2.7									
0	361.25	802.3	-2.3									
0	361.375	802.3	-1.8									
0	361.5	802.4	-1.4									
0	361.625	802.5	-1.1									
0	361.75	802.8	-0.8									
0	361.875	803.1	-0.6									
0	362	803.3	-0.5									
0	362.125	803.6	-0.2									
0	362.25	803.8	0.1									
0	362.375	804.1	0.4									
0	362.5	804.4	1.6									
0	362.625	804.6	1.4									
0	362.75	804.9	1.6									
0	362.875	805.1	2.2									
0	363	805.1	1.2									
0	363.125	805.1	1.3									
0	363.25	805.1	1.6									
0	363.375	805.1	1.7									
0	363.5	805.1	1.7									
0	363.625	805.2	1.7									
0	363.75	805.3	1.6									
0	363.875	805.5	1.6									
0	364	805.8	1.6									
0	364.125	806	1.3									
0	364.25	806.3	1.3									
0	364.375	806.5	1.3									
0	364.5	806.7	1									
0	364.625	806.9	1									
0	364.75	807.1	1.2									
0	364.875	807.2	1.2									
0	365	807.5	1.5									
0	365.125	807.9	1.6									
0	365.25	808.1	1.6									
0	365.375	808.4	1.6									
0	365.5	808.6	1.6									
0	365.625	808.7	1.6									
0	365.75	808.8	1.7									
0	365.875	808.8	1.9									
0	366	808.8	2.1									
0	366.125	808.9	2.3									
0	366.25	809.1	2.5									
0	366.375	809.2	2.5									
0	366.5	809.3	2.6									
0	366.625	809.4	2.6									
0	366.75	809.4	2.5									
0	366.875	809.3	2.6									
0	367	809.3	2.9									
0	367.125	809.3	2.9									
0	367.25	809.3	3.1									
0	367.375	809.3	3.3									
0	367.5	809.4	3.2									
0	367.625	809.5	2.9									
0	367.75	809.5	2.8									
0	367.875	809.4	2.7									
0	368	809.3	2.8									
0	368.125	809.2	2.8									
0	368.25	809.1	2.9									
0	368.375	809	3.1									
0	368.5	809	3									
0	368.625	809	2.9									
0	368.75	809	3.1									
0	368.875	809.1	3.1									
0	369	809.1	2.9									
0	369.125	809.2	2.9									
0	369.25	809.2	3.1									
0	369.375	809.2	3.1									
0	369.5	809.2	3.2									
0	369.625	809.3	3.3									
0	369.75	809.4	3.5									
0	369.875	809.6	3.5									
0	370	809.8	3.4									
0	370.125	809.9	3.3									
0	370.25	809.9	3.2									
0	370.375	809.9	3.2									
0	370.5	809.9	3.4									
0	370.625	809.8	3.5									
0	370.75	809.7	3.5									
0	370.875	809.6	3.5									
0	371	809.4	3.5									
0	371.125	809.3	3.3									
0	371.25	809.1	3.1									
0	371.375	808.8	2.8									
0	371.5	808.5	3.1									
0	371.625	808.3	3.4									
0	371.75	808	3.2									
0	371.875	807.9	3.6									
0	372	807.7	3.9									
0	372.125	807.6	3.6									
0	372.25	807.5	3.5									
0	372.375	807.4	3.5									
0	372.5	807.2	3.2									
0	372.625	807.1	2.9									
0	372.75	806.9	2.6									
0	372.875	806.8	2.2									
0	373	806.6	2									
0	373.125	806.5	2									
0	373.25	806.4	2									
0	373.375	806.3	2									
0	373.5	806.1	2									
0	373.625	806	2									
0	373.75	806	1.9									
0	373.875	805.9	1.6									
0	374	805.8	1.3									
0	374.125	805.7	0.9									
0	374.25	805.5	0.6									
0	374.375	805.4	0.5									
0	374.5	805.3	0.3									
0	374.625	805.2	0.2									
0	374.75	805.1	0.1									
0	374.875	804.9	0									
0	375	804.9	0									
0	375.125	804.8	-0.3									
0	375.25	804.8	-0.8									
0	375.375	804.7	-1.1									
0	375.5	804.7	-1.3									
0	375.625	804.7	-1.5									
0	375.75	804.7	-1.6									
0	375.875	804.7	-1.8									
0	376	804.7	-1.9									
0	376.125	804.8	-2.4									
0	376.25	804.9	-2.1									
0	376.375	805.1	-1.8									
0	376.5	805.3	-1.8									
0	376.625	805.5	-2.1									
0	376.75	805.8	-2.2									
0	376.875	806.1	-2.2									
0	377	806.4	-2.2									
0	377.125	806.7	-2.2									
0	377.25	807	-2.1									
0	377.375	807.3	-1.9									
0	377.5	807.5	-1.8									
0	377.625	807.7	-1.9									
0	377.75	807.9	-1.8									
0	377.875	807.9	-1.8									
0	378	808	-1.8									
0	378.125	808	-1.5									
0	378.25	808	-1.3									
0	378.375	808	-1.1									
0	378.5	807.9	-1.1									
0	378.625	807.8	-1.1									
0	378.75	807.6	-1.1									
0	378.875	807.5	-1.2									
0	379	807.4	-1.1									
0	379.125	807.2	-1									
0	379.25	807	-1									
0	379.375	806.9	-1.1									
0	379.5	806.8	-1.2									
0	379.625	806.7	-1.4									
0	379.75	806.6	-1.6									
0	379.875	806.6	-1.9									
0	380	806.5	-2.4									
0	380.125	806.5	-2.7									
0	380.25	806.4	-3									
0	380.375	806.3	-3.5									
0	380.5	806.3	-3.8									
0	380.625	806.1	-4.5									
0	380.75	806	-5.1									
0	380.875	806	-5.8									
0	381	806	-6.5									
0	381.125	806	-7.1									
0	381.25	806.1	-7.5									
0	381.375	806.3	-7.6									
0	381.5	806.5	-7.8									
0	381.625	806.7	-8.1									
0	381.75	806.9	-8.5									
0	381.875	807	-8.6									
0	382	807.1	-8.5									
0	382.125	807.2	-8.6									
0	382.25	807.4	-8.6									
0	382.375	807.5	-8.6									
0	382.5	807.7	-8.6									
0	382.625	807.7	-8.8									
0	382.75	807.8	-9									
0	382.875	807.9	-9.1									
0	383	807.9	-9.1									
0	383.125	807.8	-9									
0	383.25	807.7	-8.9									
0	383.375	807.6	-8.8									
0	383.5	807.4	-8.8									
0	383.625	807.3	-8.6									
0	383.75	807.2	-8.6									
0	383.875	807.1	-8.5									
0	384	806.9	-8.3									
0	384.125	806.8	-8									
0	384.25	806.6	-7.6									
0	384.375	806.4	-7.3									
0	384.5	806.3	-6.8									
0	384.625	806	-6.3									
0	384.75	805.9	-6									
0	384.875	805.7	-5.5									
0	385	805.6	-4.9									
0	385.125	805.4	-4.6									
0	385.25	805.3	-4.1									
0	385.375	805.2	-3.5									
0	385.5	805.1	-3.1									
0	385.625	804.9	-2.8									
0	385.75	804.8	-2.5									
0	385.875	804.6	-1.8									
0	386	804.6	-1.5									
0	386.125	804.4	-1.3									
0	386.25	804.3	-1.1									
0	386.375	804.2	-0.7									
0	386.5	804.1	-0.4									
0	386.625	804	0									
0	386.75	803.9	0.4									
0	386.875	803.8	0.9									
0	387	803.8	1.2									
0	387.125	803.7	1.3									
0	387.25	803.7	1.6									
0	387.375	803.7	1.6									
0	387.5	803.6	1.6									
0	387.625	803.6	1.9									
0	387.75	803.5	2.2									
0	387.875	803.5	2.2									
0	388	803.5	2.3									
0	388.125	803.5	2.6									
0	388.25	803.5	2.8									
0	388.375	803.5	2.8									
0	388.5	803.5	2.6									
0	388.625	803.5	2.6									
0	388.75	803.5	2.2									
0	388.875	803.5	2.8									
0	389	803.5	2.6									
0	389.125	803.5	2.6									
0	389.25	803.5	2.6									
0	389.375	803.5	2.4									
0	389.5	803.5	2.5									
0	389.625	803.5	2.3									
0	389.75	803.5	3									
0	389.875	803.6	2.9									
0	390	803.7	2.9									
0	390.125	803.9	2.9									
0	390.25	804.1	3									
0	390.375	804.3	2.9									
0	390.5	804.4	2.9									
0	390.625	804.5	2.9									
0	390.75	804.6	2.9									
0	390.875	804.6	3									
0	391	804.5	3.1									
0	391.125	804.5	3									
0	391.25	804.4	2.9									
0	391.375	804.3	2.9									
0	391.5	804.3	2.8									
0	391.625	804.3	2.7									
0	391.75	804.2	2.5									
0	391.875	804.1	2.5									
0	392	804.1	2.6									
0	392.125	804	2.4									
0	392.25	804	2.4									
0	392.375	804	2.4									
0	392.5	804	2.3									
0	392.625	804	2.5									
0	392.75	804.1	2.8									
0	392.875	804.2	2.9									
0	393	804.5	3.4									
0	393.125	804.9	3.7									
0	393.25	805.4	3.8									
0	393.375	805.9	3.9									
0	393.5	806.3	3.7									
0	393.625	806.7	3.4									
0	393.75	806.9	3									
0	393.875	807	2.9									
0	394	807	2.9									
0	394.125	806.8	2.9									
0	394.25	806.6	3.4									
0	394.375	806.3	3.6									
0	394.5	806.1	3.9									
0	394.625	805.8	4.4									
0	394.75	805.6	4.7									
0	394.875	805.4	4.5									
0	395	805.3	4.7									
0	395.125	805.2	4.9									
0	395.25	805.1	5									
0	395.375	805.1	5.3									
0	395.5	805	5.5									
0	395.625	805	5.5									
0	395.75	804.9	5.6									
0	395.875	804.9	5.6									
0	396	804.9	5.4									
0	396.125	804.8	5.4									
0	396.25	804.7	5.5									
0	396.375	804.6	5.6									
0	396.5	804.6	5.7									
0	396.625	804.5	6									
0	396.75	804.5	6.1									
0	396.875	804.4	6									
0	397	804.3	6									
0	397.125	804.3	6									
0	397.25	804.3	5.7									
0	397.375	804.2	5.7									
0	397.5	804.1	5.8									
0	397.625	804.1	6									
0	397.75	804.1	6.1									
0	397.875	804.1	6.1									
0	398	804	5.9									
0	398.125	804	5.7									
0	398.25	804	5.3									
0	398.375	804	5									
0	398.5	804	5.7									
0	398.625	804	6									
0	398.75	804	5.7									
0	398.875	804.3	6									
0	399	804.5	5.9									
0	399.125	804.7	5.1									
0	399.25	804.9	4.7									
0	399.375	805.1	4.4									
0	399.5	805.2	3.9									
0	399.625	805.2	3.5									
0	399.75	805.2	3.1									
0	399.875	805.2	3.1									
0	400	805.2	3									
0	400.125	805.1	2.8									
0	400.25	805	2.6									
0	400.375	804.9	2.5									
0	400.5	804.9	2.3									
0	400.625	804.8	2.3									
0	400.75	804.6	2.3									
0	400.875	804.6	2.5									
0	401	804.5	2.6									
0	401.125	804.4	2.9									
0	401.25	804.4	3.1									
0	401.375	804.3	3.2									
0	401.5	804.3	3.4									
0	401.625	804.3	3.4									
0	401.75	804.2	3.3									
0	401.875	804.2	3.3									
0	402	804.2	3.5									
0	402.125	804.2	3.7									
0	402.25	804.2	3.9									
0	402.375	804.2	3.9									
0	402.5	804.2	3.8									
0	402.625	804.3	3.9									
0	402.75	804.3	4									
0	402.875	804.4	3.9									
0	403	804.5	3.9									
0	403.125	804.6	3.8									
0	403.25	804.6	3.8									
0	403.375	804.7	3.9									
0	403.5	804.8	3.8									
0	403.625	804.9	3.8									
0	403.75	805	3.5									
0	403.875	805.2	2.9									
0	404	805.2	2.5									
0	404.125	805.4	2.3									
0	404.25	805.4	2									
0	404.375	805.5	1.7									
0	404.5	805.5	1.6									
0	404.625	805.5	1.3									
0	404.75	805.5	1									
0	404.875	805.5	0.5									
0	405	805.4	0									
0	405.125	805.4	-0.6									
0	405.25	805.4	-1.2									
0	405.375	805.4	-1.6									
0	405.5	805.4	-1.9									
0	405.625	805.5	-2.1									
0	405.75	805.5	-2.4									
0	405.875	805.6	-2.5									
0	406	805.6	-2.7									
0	406.125	805.6	-2.9									
0	406.25	805.7	-3.1									
0	406.375	805.7	-3.4									
0	406.5	805.7	-3.5									
0	406.625	805.7	-3.5									
0	406.75	805.7	-3.5									
0	406.875	805.7	-3.5									
0	407	805.8	-3.3									
0	407.125	805.9	-3.1									
0	407.25	806	-3.1									
0	407.375	806.1	-3.1									
0	407.5	806.3	-2.8									
0	407.625	806.5	-3.1									
0	407.75	806.7	-3.5									
0	407.875	806.9	-3.5									
0	408	806.9	-4									
0	408.125	806.9	-4.5									
0	408.25	807	-4.7									
0	408.375	807.1	-5									
0	408.5	807.2	-5.2									
0	408.625	807.2	-5.4									
0	408.75	807.2	-5.9									
0	408.875	807.3	-6.3									
0	409	807.3	-6.8									
0	409.125	807.3	-7.5									
0	409.25	807.2	-8.1									
0	409.375	807.1	-8.3									
0	409.5	807	-8.6									
0	409.625	807	-9									
0	409.75	806.9	-9.3									
0	409.875	806.8	-9.5									
0	410	806.7	-9.8									
0	410.125	806.6	-9.8									
0	410.25	806.5	-9.8									
0	410.375	806.4	-9.9									
0	410.5	806.3	-10									
0	410.625	806.2	-10									
0	410.75	806	-10									
0	410.875	805.9	-10									
0	411	805.8	-10									
0	411.125	805.8	-10									
0	411.25	805.7	-10.1									
0	411.375	805.7	-10.1									
0	411.5	805.7	-10.1									
0	411.625	805.6	-10.1									
0	411.75	805.6	-10.1									
0	411.875	805.6	-10.1									
0	412	805.6	-10.3									
0	412.125	805.6	-10.5									
0	412.25	805.6	-10.7									
0	412.375	805.6	-10.7									
0	412.5	805.5	-10.6									
0	412.625	805.5	-10.5									
0	412.75	805.5	-10.3									
0	412.875	805.4	-10									
0	413	805.4	-9.8									
0	413.125	805.4	-9.6									
0	413.25	805.3	-9.5									
0	413.375	805.2	-9.3									
0	413.5	805.2	-9.1									
0	413.625	805.1	-8.8									
0	413.75	805.1	-8.6									
0	413.875	805	-8.1									
0	414	804.9	-8.1									
0	414.125	804.9	-8.1									
0	414.25	804.8	-8.1									
0	414.375	804.7	-8.3									
0	414.5	804.7	-8.5									
0	414.625	804.6	-8.6									
0	414.75	804.6	-8.7									
0	414.875	804.6	-8.9									
0	415	804.6	-9									
0	415.125	804.6	-8.8									
0	415.25	804.6	-8.8									
0	415.375	804.6	-9									
0	415.5	804.6	-9.1									
0	415.625	804.6	-9.4									
0	415.75	804.6	-9.6									
0	415.875	804.7	-9.9									
0	416	804.9	-10.2									
0	416.125	804.9	-10.4									
0	416.25	805.2	-10.6									
0	416.375	805.4	-11.5									
0	416.5	805.6	-12.8									
0	416.625	805.7	-14									
0	416.75	805.8	-14.8									
0	416.875	805.8	-15									
0	417	805.7	-14.3									
0	417.125	805.7	-13.3									
0	417.25	805.5	-12.6									
0	417.375	805.5	-12									
0	417.5	805.4	-11.5									
0	417.625	805.4	-11.5									
0	417.75	805.3	-11.3									
0	417.875	805.3	-11									
0	418	805.3	-10.6									
0	418.125	805.3	-10.1									
0	418.25	805.4	-10									
0	418.375	805.4	-9.8									
0	418.5	805.4	-9.8									
0	418.625	805.5	-9.6									
0	418.75	805.5	-9.3									
0	418.875	805.6	-9.2									
0	419	805.7	-9									
0	419.125	805.7	-8.6									
0	419.25	805.8	-8.2									
0	419.375	805.9	-8									
0	419.5	805.9	-7.6									
0	419.625	806	-7.5									
0	419.75	806	-7.4									
0	419.875	806	-7.3									
0	420	806	-7.3									
0	420.125	806	-7.1									
0	420.25	805.9	-6.9									
0	420.375	805.9	-6.6									
0	420.5	805.9	-6.5									
0	420.625	805.8	-6.1									
0	420.75	805.8	-6.1									
0	420.875	805.7	-6									
0	421	805.7	-6									
0	421.125	805.7	-6									
0	421.25	805.6	-6									
0	421.375	805.6	-5.9									
0	421.5	805.5	-5.8									
0	421.625	805.5	-5.7									
0	421.75	805.4	-5.5									
0	421.875	805.4	-5.3									
0	422	805.4	-5									
0	422.125	805.4	-4.8									
0	422.25	805.4	-4.8									
0	422.375	805.3	-4.6									
0	422.5	805.3	-4.3									
0	422.625	805.3	-4									
0	422.75	805.3	-3.5									
0	422.875	805.3	-3.4									
0	423	805.3	-3.1									
0	423.125	805.4	-3.1									
0	423.25	805.4	-3									
0	423.375	805.5	-3									
0	423.5	805.5	-3.1									
0	423.625	805.6	-3.1									
0	423.75	805.7	-3									
0	423.875	805.7	-2.8									
0	424	805.7	-2.5									
0	424.125	805.8	-2.5									
0	424.25	805.9	-2.4									
0	424.375	806	-2.5									
0	424.5	806	-2.7									
0	424.625	806	-2.6									
0	424.75	806	-2.7									
0	424.875	805.9	-2.8									
0	425	805.8	-2.5									
0	425.125	805.7	-2.4									
0	425.25	805.5	-2.6									
0	425.375	805.4	-2.5									
0	425.5	805.3	-2.1									
0	425.625	805.3	-2.2									
0	425.75	805.2	-1.9									
0	425.875	805.3	-1.2									
0	426	805.3	-1.2									
0	426.125	805.4	-1.2									
0	426.25	805.4	-0.9									
0	426.375	805.5	-0.8									
0	426.5	805.5	-0.6									
0	426.625	805.5	-0.5									
0	426.75	805.5	-0.2									
0	426.875	805.5	0									
0	427	805.5	0.1									
0	427.125	805.5	0.3									
0	427.25	805.4	0.4									
0	427.375	805.4	0.6									
0	427.5	805.4	0.6									
0	427.625	805.3	0.6									
0	427.75	805.3	0.7									
0	427.875	805.2	0.7									
0	428	805.2	0.8									
0	428.125	805.2	1									
0	428.25	805.2	1.1									
0	428.375	805.1	1									
0	428.5	805	1									
0	428.625	804.9	0.8									
0	428.75	804.9	0.6									
0	428.875	804.7	0.7									
0	429	804.6	0.9									
0	429.125	804.5	0.8									
0	429.25	804.3	0.9									
0	429.375	804.2	1									
0	429.5	804.1	1									
0	429.625	804	1									
0	429.75	803.9	1.1									
0	429.875	803.8	0.8									
0	430	803.7	0.7									
0	430.125	803.5	0.7									
0	430.25	803.5	0.7									
0	430.375	803.4	0.8									
0	430.5	803.3	0.9									
0	430.625	803.3	0.8									
0	430.75	803.2	0.9									
0	430.875	803.2	0.8									
0	431	803.2	0.6									
0	431.125	803.1	0.6									
0	431.25	803.1	0.5									
0	431.375	803	0.5									
0	431.5	802.9	0.7									
0	431.625	802.9	1.1									
0	431.75	802.9	1.4									
0	431.875	802.9	1.6									
0	432	802.9	1.6									
0	432.125	802.8	1.6									
0	432.25	802.8	1.6									
0	432.375	802.8	1.4									
0	432.5	802.7	1.4									
0	432.625	802.7	1.6									
0	432.75	802.6	1.7									
0	432.875	802.6	1.8									
0	433	802.6	2									
0	433.125	802.5	2.2									
0	433.25	802.5	2.1									
0	433.375	802.5	2									
0	433.5	802.5	2									
0	433.625	802.5	1.8									
0	433.75	802.5	1.6									
0	433.875	802.5	1.7									
0	434	802.4	2									
0	434.125	802.4	2									
0	434.25	802.4	1.7									
0	434.375	802.4	1.6									
0	434.5	802.3	2.3									
0	434.625	802.3	2.9									
0	434.75	802.3	3.6									
0	434.875	802.3	4.5									
0	435	802.3	4.5									
0	435.125	802.4	4.2									
0	435.25	802.5	4.1									
0	435.375	802.5	3.8									
0	435.5	802.5	3.5									
0	435.625	802.5	2.9									
0	435.75	802.4	2.8									
0	435.875	802.4	2.5									
0	436	802.4	2									
0	436.125	802.4	1.7									
0	436.25	802.4	1.4									
0	436.375	802.5	1.3									
0	436.5	802.6	1.3									
0	436.625	802.6	1.3									
0	436.75	802.6	1									
0	436.875	802.6	1									
0	437	802.6	1.1									
0	437.125	802.7	1.2									
0	437.25	802.8	1.2									
0	437.375	803	0.7									
0	437.5	803.3	0.7									
0	437.625	803.7	0.5									
0	437.75	804.1	0.4									
0	437.875	804.4	0.3									
0	438	804.8	0									
0	438.125	805	-0.6									
0	438.25	805.2	-1.3									
0	438.375	805.2	-2.2									
0	438.5	805.2	-2.5									
0	438.625	805.2	-3									
0	438.75	805.3	-3.4									
0	438.875	805.4	-3.5									
0	439	805.6	-3.5									
0	439.125	805.7	-3.8									
0	439.25	805.8	-4.1									
0	439.375	806	-4.3									
0	439.5	806	-4.5									
0	439.625	806	-4.6									
0	439.75	806	-4.6									
0	439.875	806	-4.8									
0	440	806	-5									
0	440.125	806	-5.1									
0	440.25	806	-5.3									
0	440.375	806	-5.5									
0	440.5	806	-5.6									
0	440.625	805.8	-5.8									
0	440.75	805.7	-6									
0	440.875	805.5	-6.1									
0	441	805.2	-6.3									
0	441.125	804.9	-6.6									
0	441.25	804.6	-7									
0	441.375	804.1	-7.3									
0	441.5	803.8	-8									
0	441.625	803.5	-8									
0	441.75	803.2	-7.8									
0	441.875	803.1	-8									
0	442	803	-7.8									
0	442.125	802.9	-8									
0	442.25	802.9	-8.1									
0	442.375	803	-8.1									
0	442.5	803.1	-8.5									
0	442.625	803.1	-8.8									
0	442.75	803.1	-9									
